[2023-10-12 15:27:19] INFO: Starting local search for instance Ann_Arbor...
[2023-10-12 15:27:20] DEBUG: 369 13 20 858 885 12.401000
[2023-10-12 15:27:20] DEBUG: 370 23 1 789 810 9.052000
[2023-10-12 15:27:20] DEBUG: 371 27 1 903 945 15.699000
[2023-10-12 15:27:20] DEBUG: 372 16 1 562 585 8.253000
[2023-10-12 15:27:20] DEBUG: 373 18 1 765 795 12.548000
[2023-10-12 15:27:20] DEBUG: 374 6 29 618 645 15.026000
[2023-10-12 15:27:20] DEBUG: 375 18 1 525 555 12.548000
[2023-10-12 15:27:20] DEBUG: 376 23 1 1029 1050 9.052000
[2023-10-12 15:27:20] DEBUG: 377 3 15 798 840 20.916000
[2023-10-12 15:27:20] DEBUG: 378 23 1 549 570 9.052000
[2023-10-12 15:27:20] DEBUG: 379 8 15 1008 1050 17.327000
[2023-10-12 15:27:20] DEBUG: 380 12 26 1068 1082 4.645000
[2023-10-12 15:27:20] DEBUG: 381 11 15 828 882 20.205000
[2023-10-12 15:27:20] DEBUG: 382 27 1 603 645 15.699000
[2023-10-12 15:27:20] DEBUG: 383 9 25 1098 1112 6.687000
[2023-10-12 15:27:20] DEBUG: 384 18 1 825 855 12.548000
[2023-10-12 15:27:20] DEBUG: 385 6 17 663 683 10.104000
[2023-10-12 15:27:20] DEBUG: 386 27 1 1053 1095 15.699000
[2023-10-12 15:27:20] DEBUG: 387 4 24 603 615 10.362000
[2023-10-12 15:27:20] DEBUG: 388 12 1 1053 1080 11.549000
[2023-10-12 15:27:20] DEBUG: 389 25 1 812 825 4.789000
[2023-10-12 15:27:20] DEBUG: 390 10 1 933 945 3.506000
[2023-10-12 15:27:20] DEBUG: 391 3 15 978 1020 20.916000
[2023-10-12 15:27:20] DEBUG: 392 2 15 813 840 10.230000
[2023-10-12 15:27:20] DEBUG: 393 16 1 982 1005 8.253000
[2023-10-12 15:27:20] DEBUG: 394 5 1 1113 1155 17.266000
[2023-10-12 15:27:20] DEBUG: 395 11 19 1128 1159 10.566000
[2023-10-12 15:27:20] DEBUG: 396 10 14 528 553 9.733000
[2023-10-12 15:27:20] DEBUG: 397 16 1 862 885 8.253000
[2023-10-12 15:27:20] DEBUG: 398 26 1 842 855 6.474000
[2023-10-12 15:27:20] DEBUG: 399 16 1 667 690 14.137000
[2023-10-12 15:27:20] DEBUG: 400 13 20 498 525 12.401000
[2023-10-12 15:27:20] DEBUG: 401 28 1 678 705 9.688000
[2023-10-12 15:27:20] DEBUG: 402 9 1 918 945 10.838000
[2023-10-12 15:27:20] DEBUG: 403 16 1 547 570 14.137000
[2023-10-12 15:27:20] DEBUG: 404 4 1 858 915 33.936000
[2023-10-12 15:27:20] DEBUG: 405 17 15 863 885 9.805000
[2023-10-12 15:27:20] DEBUG: 406 4 24 663 675 10.362000
[2023-10-12 15:27:20] DEBUG: 407 18 1 1065 1095 12.548000
[2023-10-12 15:27:20] DEBUG: 408 13 18 738 765 13.540000
[2023-10-12 15:27:20] DEBUG: 409 6 17 783 803 10.104000
[2023-10-12 15:27:20] DEBUG: 410 8 21 648 671 10.428000
[2023-10-12 15:27:20] DEBUG: 411 4 24 963 975 10.362000
[2023-10-12 15:27:20] DEBUG: 412 27 1 993 1035 15.699000
[2023-10-12 15:27:20] DEBUG: 413 13 20 918 945 12.401000
[2023-10-12 15:27:20] DEBUG: 414 27 1 1113 1155 15.699000
[2023-10-12 15:27:20] DEBUG: 415 13 20 678 705 12.401000
[2023-10-12 15:27:20] DEBUG: 416 10 1 1053 1065 3.506000
[2023-10-12 15:27:20] DEBUG: 417 12 26 1128 1142 4.645000
[2023-10-12 15:27:20] DEBUG: 418 11 23 648 669 11.212000
[2023-10-12 15:27:20] DEBUG: 419 13 15 708 750 15.537000
[2023-10-12 15:27:20] DEBUG: 420 25 1 692 705 4.789000
[2023-10-12 15:27:20] DEBUG: 421 3 15 678 720 20.916000
[2023-10-12 15:27:20] DEBUG: 422 10 1 993 1005 3.506000
[2023-10-12 15:27:20] DEBUG: 423 27 1 1023 1065 15.699000
[2023-10-12 15:27:20] DEBUG: 424 29 15 945 975 15.543000
[2023-10-12 15:27:20] DEBUG: 425 3 15 918 960 20.916000
[2023-10-12 15:27:20] DEBUG: 426 10 1 873 885 3.506000
[2023-10-12 15:27:20] DEBUG: 427 14 1 613 645 13.688000
[2023-10-12 15:27:20] DEBUG: 428 5 1 993 1035 17.266000
[2023-10-12 15:27:20] DEBUG: 429 9 1 678 705 10.838000
[2023-10-12 15:27:20] DEBUG: 430 20 1 765 795 12.743000
[2023-10-12 15:27:20] DEBUG: 431 10 14 1068 1093 9.733000
[2023-10-12 15:27:20] DEBUG: 432 17 15 803 825 9.805000
[2023-10-12 15:27:20] DEBUG: 433 9 1 558 585 10.838000
[2023-10-12 15:27:20] DEBUG: 434 27 1 813 855 15.699000
[2023-10-12 15:27:20] DEBUG: 435 6 29 1098 1125 15.026000
[2023-10-12 15:27:20] DEBUG: 436 14 1 673 705 13.688000
[2023-10-12 15:27:20] DEBUG: 437 10 1 813 825 3.506000
[2023-10-12 15:27:20] DEBUG: 438 12 28 1068 1098 12.364000
[2023-10-12 15:27:20] DEBUG: 439 5 1 828 883 20.256000
[2023-10-12 15:27:20] DEBUG: 440 5 1 528 583 20.256000
[2023-10-12 15:27:20] DEBUG: 441 20 1 645 675 12.743000
[2023-10-12 15:27:20] DEBUG: 442 16 1 1027 1050 14.137000
[2023-10-12 15:27:20] DEBUG: 443 12 26 528 542 4.645000
[2023-10-12 15:27:20] DEBUG: 444 22 15 555 568 9.549000
[2023-10-12 15:27:20] DEBUG: 445 13 15 678 720 15.537000
[2023-10-12 15:27:20] DEBUG: 446 29 15 705 735 15.543000
[2023-10-12 15:27:20] DEBUG: 447 6 17 963 983 10.104000
[2023-10-12 15:27:20] DEBUG: 448 9 25 978 992 6.687000
[2023-10-12 15:27:20] DEBUG: 449 16 1 907 930 14.137000
[2023-10-12 15:27:20] DEBUG: 450 11 23 948 969 11.212000
[2023-10-12 15:27:20] DEBUG: 451 12 28 888 918 12.364000
[2023-10-12 15:27:20] DEBUG: 452 11 23 708 729 11.212000
[2023-10-12 15:27:20] DEBUG: 453 7 16 963 982 7.593000
[2023-10-12 15:27:20] DEBUG: 454 26 1 722 735 6.474000
[2023-10-12 15:27:20] DEBUG: 455 27 1 1023 1065 15.699000
[2023-10-12 15:27:20] DEBUG: 456 16 1 1027 1050 14.137000
[2023-10-12 15:27:20] DEBUG: 457 25 1 872 885 4.789000
[2023-10-12 15:27:20] DEBUG: 458 29 15 1005 1035 15.543000
[2023-10-12 15:27:20] DEBUG: 459 27 1 1113 1155 15.699000
[2023-10-12 15:27:20] DEBUG: 460 2 15 513 540 10.230000
[2023-10-12 15:27:20] DEBUG: 461 12 26 948 962 4.645000
[2023-10-12 15:27:20] DEBUG: 462 9 15 618 675 23.674000
[2023-10-12 15:27:20] DEBUG: 463 23 1 1029 1050 9.052000
[2023-10-12 15:27:20] DEBUG: 464 13 15 828 870 15.537000
[2023-10-12 15:27:20] DEBUG: 465 5 1 513 555 17.266000
[2023-10-12 15:27:20] DEBUG: 466 11 15 948 1002 20.205000
[2023-10-12 15:27:20] DEBUG: 467 6 29 918 945 15.026000
[2023-10-12 15:27:20] DEBUG: 468 9 1 978 1005 10.838000
[2023-10-12 15:27:20] DEBUG: 469 14 1 673 705 13.688000
[2023-10-12 15:27:20] DEBUG: 470 9 1 798 825 10.838000
[2023-10-12 15:27:20] DEBUG: 471 13 18 618 645 13.540000
[2023-10-12 15:27:20] DEBUG: 472 22 15 555 568 9.549000
[2023-10-12 15:27:20] DEBUG: 473 27 1 483 525 15.699000
[2023-10-12 15:27:20] DEBUG: 474 14 1 1093 1125 13.688000
[2023-10-12 15:27:20] DEBUG: 475 23 1 1089 1110 9.052000
[2023-10-12 15:27:20] DEBUG: 476 3 15 828 855 12.400000
[2023-10-12 15:27:20] DEBUG: 477 17 15 743 765 9.805000
[2023-10-12 15:27:20] DEBUG: 478 9 1 618 645 10.838000
[2023-10-12 15:27:20] DEBUG: 479 16 1 607 630 14.137000
[2023-10-12 15:27:20] DEBUG: 480 4 1 1098 1155 33.936000
[2023-10-12 15:27:20] DEBUG: 481 4 24 783 795 10.362000
[2023-10-12 15:27:20] DEBUG: 482 22 15 1155 1168 9.549000
[2023-10-12 15:27:20] DEBUG: 483 12 28 708 738 12.364000
[2023-10-12 15:27:20] DEBUG: 484 20 1 585 615 12.743000
[2023-10-12 15:27:20] DEBUG: 485 21 1 731 765 13.447000
[2023-10-12 15:27:20] DEBUG: 486 16 1 1147 1170 14.137000
[2023-10-12 15:27:20] DEBUG: 487 16 1 547 570 14.137000
[2023-10-12 15:27:20] DEBUG: 488 7 16 528 547 9.107000
[2023-10-12 15:27:20] DEBUG: 489 14 1 853 885 13.688000
[2023-10-12 15:27:20] DEBUG: 490 8 21 828 851 10.428000
[2023-10-12 15:27:20] DEBUG: 491 9 15 1098 1155 23.674000
[2023-10-12 15:27:20] DEBUG: 492 16 1 847 870 14.137000
[2023-10-12 15:27:20] DEBUG: 493 8 15 468 510 17.327000
[2023-10-12 15:27:20] DEBUG: 494 5 1 813 855 17.266000
[2023-10-12 15:27:20] DEBUG: 495 7 16 948 967 9.107000
[2023-10-12 15:27:20] DEBUG: 496 16 1 742 765 8.253000
[2023-10-12 15:27:20] DEBUG: 497 3 15 1008 1035 12.400000
[2023-10-12 15:27:20] DEBUG: 498 7 16 1068 1087 9.107000
[2023-10-12 15:27:20] DEBUG: 499 10 14 708 733 9.733000
[2023-10-12 15:27:20] DEBUG: 500 27 1 993 1035 15.699000
[2023-10-12 15:27:20] DEBUG: 501 3 15 798 840 20.916000
[2023-10-12 15:27:20] DEBUG: 502 4 1 978 1035 33.936000
[2023-10-12 15:27:20] DEBUG: 503 22 15 1035 1048 9.549000
[2023-10-12 15:27:20] DEBUG: 504 12 26 828 842 4.645000
[2023-10-12 15:27:20] DEBUG: 505 12 28 648 678 12.364000
[2023-10-12 15:27:20] DEBUG: 506 27 1 483 525 15.699000
[2023-10-12 15:27:20] DEBUG: 507 28 1 738 765 9.688000
[2023-10-12 15:27:20] DEBUG: 508 6 29 558 585 15.026000
[2023-10-12 15:27:20] DEBUG: 509 14 1 553 585 13.688000
[2023-10-12 15:27:20] DEBUG: 510 17 15 563 585 9.805000
[2023-10-12 15:27:20] DEBUG: 511 3 15 1098 1140 20.916000
[2023-10-12 15:27:20] DEBUG: 512 22 15 795 808 9.549000
[2023-10-12 15:27:20] DEBUG: 513 3 15 738 780 20.916000
[2023-10-12 15:27:20] DEBUG: 514 9 1 858 885 10.838000
[2023-10-12 15:27:20] DEBUG: 515 17 15 1163 1185 9.805000
[2023-10-12 15:27:20] DEBUG: 516 7 16 588 607 9.107000
[2023-10-12 15:27:20] DEBUG: 517 26 1 1022 1035 6.474000
[2023-10-12 15:27:20] DEBUG: 518 20 1 525 555 12.743000
[2023-10-12 15:27:20] DEBUG: 519 10 14 948 973 9.733000
[2023-10-12 15:27:20] DEBUG: 520 22 15 1095 1108 9.549000
[2023-10-12 15:27:20] DEBUG: 521 12 1 633 660 11.549000
[2023-10-12 15:27:20] DEBUG: 522 28 1 918 945 9.688000
[2023-10-12 15:27:20] DEBUG: 523 6 29 978 1005 15.026000
[2023-10-12 15:27:20] DEBUG: 524 7 16 903 922 7.593000
[2023-10-12 15:27:20] DEBUG: 525 7 16 888 907 9.107000
[2023-10-12 15:27:20] DEBUG: 526 6 29 1098 1125 15.026000
[2023-10-12 15:27:20] DEBUG: 527 29 15 885 915 15.543000
[2023-10-12 15:27:20] DEBUG: 528 14 1 793 825 13.688000
[2023-10-12 15:27:20] DEBUG: 529 6 17 1023 1043 10.104000
[2023-10-12 15:27:20] DEBUG: 530 10 14 888 913 9.733000
[2023-10-12 15:27:20] DEBUG: 531 25 1 812 825 4.789000
[2023-10-12 15:27:20] DEBUG: 532 27 1 393 435 15.699000
[2023-10-12 15:27:20] DEBUG: 533 2 15 693 720 10.230000
[2023-10-12 15:27:20] DEBUG: 534 26 1 602 615 6.474000
[2023-10-12 15:27:20] DEBUG: 535 11 23 1068 1089 11.212000
[2023-10-12 15:27:20] DEBUG: 536 22 15 975 988 9.549000
[2023-10-12 15:27:20] DEBUG: 537 10 1 1113 1125 3.506000
[2023-10-12 15:27:20] DEBUG: 538 27 1 663 705 15.699000
[2023-10-12 15:27:20] DEBUG: 539 4 24 843 855 10.362000
[2023-10-12 15:27:20] DEBUG: 540 13 20 558 585 12.401000
[2023-10-12 15:27:20] DEBUG: 541 14 1 973 1005 13.688000
[2023-10-12 15:27:20] DEBUG: 542 16 1 922 945 8.253000
[2023-10-12 15:27:20] DEBUG: 543 17 15 1103 1125 9.805000
[2023-10-12 15:27:20] DEBUG: 544 9 1 558 585 10.838000
[2023-10-12 15:27:20] DEBUG: 545 13 20 678 705 12.401000
[2023-10-12 15:27:20] DEBUG: 546 23 1 909 930 9.052000
[2023-10-12 15:27:20] DEBUG: 547 29 15 645 675 15.543000
[2023-10-12 15:27:20] DEBUG: 548 20 1 1065 1095 12.743000
[2023-10-12 15:27:20] DEBUG: 549 12 26 708 722 4.645000
[2023-10-12 15:27:20] DEBUG: 550 13 15 888 930 15.537000
[2023-10-12 15:27:20] DEBUG: 551 25 1 512 525 4.789000
[2023-10-12 15:27:20] DEBUG: 552 11 15 1068 1122 20.205000
[2023-10-12 15:27:20] DEBUG: 553 11 15 528 582 20.205000
[2023-10-12 15:27:20] DEBUG: 554 11 23 828 849 11.212000
[2023-10-12 15:27:20] DEBUG: 555 14 1 1033 1065 13.688000
[2023-10-12 15:27:20] DEBUG: 556 2 15 753 780 10.230000
[2023-10-12 15:27:20] DEBUG: 557 28 1 798 825 9.688000
[2023-10-12 15:27:20] DEBUG: 558 13 20 918 945 12.401000
[2023-10-12 15:27:20] DEBUG: 559 10 14 768 793 9.733000
[2023-10-12 15:27:20] DEBUG: 560 12 28 1128 1158 12.364000
[2023-10-12 15:27:20] DEBUG: 561 20 1 585 615 12.743000
[2023-10-12 15:27:20] DEBUG: 562 10 1 1113 1125 3.506000
[2023-10-12 15:27:20] DEBUG: 563 6 29 798 825 15.026000
[2023-10-12 15:27:20] DEBUG: 564 12 28 648 678 12.364000
[2023-10-12 15:27:20] DEBUG: 565 28 1 618 645 9.688000
[2023-10-12 15:27:20] DEBUG: 566 8 21 1068 1091 10.428000
[2023-10-12 15:27:20] DEBUG: 567 13 18 678 705 13.540000
[2023-10-12 15:27:20] DEBUG: 568 7 16 708 727 9.107000
[2023-10-12 15:27:20] DEBUG: 569 11 23 1008 1029 11.212000
[2023-10-12 15:27:20] DEBUG: 570 9 15 738 795 23.674000
[2023-10-12 15:27:20] DEBUG: 571 16 1 562 585 8.253000
[2023-10-12 15:27:20] DEBUG: 572 26 1 1082 1095 6.474000
[2023-10-12 15:27:20] DEBUG: 573 21 1 791 825 13.447000
[2023-10-12 15:27:20] DEBUG: 574 9 25 918 932 6.687000
[2023-10-12 15:27:20] DEBUG: 575 10 1 633 645 3.506000
[2023-10-12 15:27:20] DEBUG: 576 25 1 752 765 4.789000
[2023-10-12 15:27:20] DEBUG: 577 13 15 738 780 15.537000
[2023-10-12 15:27:20] DEBUG: 578 12 28 588 618 12.364000
[2023-10-12 15:27:20] DEBUG: 579 13 20 618 645 12.401000
[2023-10-12 15:27:20] DEBUG: 580 25 1 632 645 4.789000
[2023-10-12 15:27:20] DEBUG: 581 2 15 1113 1140 10.230000
[2023-10-12 15:27:20] DEBUG: 582 26 1 902 915 6.474000
[2023-10-12 15:27:20] DEBUG: 583 13 15 1128 1170 15.537000
[2023-10-12 15:27:20] DEBUG: 584 6 17 1083 1103 10.104000
[2023-10-12 15:27:20] DEBUG: 585 9 25 738 752 6.687000
[2023-10-12 15:27:20] DEBUG: 586 9 1 1158 1185 10.838000
[2023-10-12 15:27:20] DEBUG: 587 11 15 468 522 20.205000
[2023-10-12 15:27:20] DEBUG: 588 12 28 528 558 12.364000
[2023-10-12 15:27:20] DEBUG: 589 18 1 1125 1155 12.548000
[2023-10-12 15:27:20] DEBUG: 590 7 16 708 727 9.107000
[2023-10-12 15:27:20] DEBUG: 591 9 15 1038 1095 23.674000
[2023-10-12 15:27:20] DEBUG: 592 26 1 542 555 6.474000
[2023-10-12 15:27:20] DEBUG: 593 26 1 1022 1035 6.474000
[2023-10-12 15:27:20] DEBUG: 594 5 1 453 495 17.266000
[2023-10-12 15:27:20] DEBUG: 595 10 14 948 973 9.733000
[2023-10-12 15:27:20] DEBUG: 596 28 1 498 525 9.688000
[2023-10-12 15:27:20] DEBUG: 597 26 1 662 675 6.474000
[2023-10-12 15:27:20] DEBUG: 598 4 1 618 675 33.936000
[2023-10-12 15:27:20] DEBUG: 599 11 23 528 549 11.212000
[2023-10-12 15:27:20] DEBUG: 600 11 15 648 702 20.205000
[2023-10-12 15:27:20] DEBUG: 601 29 15 1005 1035 15.543000
[2023-10-12 15:27:20] DEBUG: 602 21 1 551 585 13.447000
[2023-10-12 15:27:20] DEBUG: 603 12 28 708 738 12.364000
[2023-10-12 15:27:20] DEBUG: 604 12 26 1008 1022 4.645000
[2023-10-12 15:27:20] DEBUG: 605 12 26 768 782 4.645000
[2023-10-12 15:27:20] DEBUG: 606 18 1 1125 1155 12.548000
[2023-10-12 15:27:20] DEBUG: 607 7 16 603 622 7.593000
[2023-10-12 15:27:20] DEBUG: 608 10 14 528 553 9.733000
[2023-10-12 15:27:20] DEBUG: 609 28 1 858 885 9.688000
[2023-10-12 15:27:20] DEBUG: 610 9 25 558 572 6.687000
[2023-10-12 15:27:20] DEBUG: 611 27 1 1083 1125 15.699000
[2023-10-12 15:27:20] DEBUG: 612 22 15 675 688 9.549000
[2023-10-12 15:27:20] DEBUG: 613 28 1 498 525 9.688000
[2023-10-12 15:27:20] DEBUG: 614 18 1 1005 1035 12.548000
[2023-10-12 15:27:20] DEBUG: 615 3 15 708 735 12.400000
[2023-10-12 15:27:20] DEBUG: 616 4 1 558 615 33.936000
[2023-10-12 15:27:20] DEBUG: 617 17 15 683 705 9.805000
[2023-10-12 15:27:20] DEBUG: 618 12 26 648 662 4.645000
[2023-10-12 15:27:20] DEBUG: 619 21 1 1031 1065 13.447000
[2023-10-12 15:27:20] DEBUG: 620 9 25 618 632 6.687000
[2023-10-12 15:27:20] DEBUG: 621 4 24 1023 1035 10.362000
[2023-10-12 15:27:20] DEBUG: 622 9 15 1038 1095 23.674000
[2023-10-12 15:27:20] DEBUG: 623 16 1 622 645 8.253000
[2023-10-12 15:27:20] DEBUG: 624 6 29 978 1005 15.026000
[2023-10-12 15:27:20] DEBUG: 625 12 1 1113 1140 11.549000
[2023-10-12 15:27:20] DEBUG: 626 12 28 888 918 12.364000
[2023-10-12 15:27:20] DEBUG: 627 4 1 618 675 33.936000
[2023-10-12 15:27:20] DEBUG: 628 5 1 648 703 20.256000
[2023-10-12 15:27:20] DEBUG: 629 27 1 783 825 15.699000
[2023-10-12 15:27:20] DEBUG: 630 12 1 1053 1080 11.549000
[2023-10-12 15:27:20] DEBUG: 631 4 24 543 555 10.362000
[2023-10-12 15:27:20] DEBUG: 632 10 1 753 765 3.506000
[2023-10-12 15:27:20] DEBUG: 633 14 1 733 765 13.688000
[2023-10-12 15:27:20] DEBUG: 634 4 1 678 735 33.936000
[2023-10-12 15:27:20] DEBUG: 635 9 1 1098 1125 10.838000
[2023-10-12 15:27:20] DEBUG: 636 16 1 1042 1065 8.253000
[2023-10-12 15:27:20] DEBUG: 637 9 1 1038 1065 10.838000
[2023-10-12 15:27:20] DEBUG: 638 10 14 1008 1033 9.733000
[2023-10-12 15:27:20] DEBUG: 639 11 23 888 909 11.212000
[2023-10-12 15:27:20] DEBUG: 640 16 1 622 645 8.253000
[2023-10-12 15:27:20] DEBUG: 641 22 15 855 868 9.549000
[2023-10-12 15:27:20] DEBUG: 642 8 15 888 930 17.327000
[2023-10-12 15:27:20] DEBUG: 643 3 15 588 615 12.400000
[2023-10-12 15:27:20] DEBUG: 644 9 25 918 932 6.687000
[2023-10-12 15:27:20] DEBUG: 645 9 1 498 525 10.838000
[2023-10-12 15:27:20] DEBUG: 646 7 16 1083 1102 7.593000
[2023-10-12 15:27:20] DEBUG: 647 9 1 678 705 10.838000
[2023-10-12 15:27:20] DEBUG: 648 7 16 1008 1027 9.107000
[2023-10-12 15:27:20] DEBUG: 649 25 1 932 945 4.789000
[2023-10-12 15:27:20] DEBUG: 650 4 24 783 795 10.362000
[2023-10-12 15:27:20] DEBUG: 651 6 17 603 623 10.104000
[2023-10-12 15:27:20] DEBUG: 652 13 18 678 705 13.540000
[2023-10-12 15:27:20] DEBUG: 653 10 14 648 673 9.733000
[2023-10-12 15:27:20] DEBUG: 654 11 23 768 789 11.212000
[2023-10-12 15:27:20] DEBUG: 655 2 15 573 600 10.230000
[2023-10-12 15:27:20] DEBUG: 656 6 17 903 923 10.104000
[2023-10-12 15:27:20] DEBUG: 657 7 16 1128 1147 9.107000
[2023-10-12 15:27:20] DEBUG: 658 3 15 648 675 12.400000
[2023-10-12 15:27:20] DEBUG: 659 2 15 813 840 10.230000
[2023-10-12 15:27:20] DEBUG: 660 11 23 1068 1089 11.212000
[2023-10-12 15:27:20] DEBUG: 661 13 15 408 450 15.537000
[2023-10-12 15:27:20] DEBUG: 662 6 29 858 885 15.026000
[2023-10-12 15:27:20] DEBUG: 663 5 1 873 915 17.266000
[2023-10-12 15:27:20] DEBUG: 664 13 20 798 825 12.401000
[2023-10-12 15:27:20] DEBUG: 665 13 15 648 690 15.537000
[2023-10-12 15:27:20] DEBUG: 666 8 21 948 971 10.428000
[2023-10-12 15:27:20] DEBUG: 667 20 1 825 855 12.743000
[2023-10-12 15:27:20] DEBUG: 668 16 1 1042 1065 8.253000
[2023-10-12 15:27:20] DEBUG: 669 16 1 682 705 8.253000
[2023-10-12 15:27:20] DEBUG: 670 7 16 828 847 9.107000
[2023-10-12 15:27:20] DEBUG: 671 8 15 648 690 17.327000
[2023-10-12 15:27:20] DEBUG: 672 26 1 842 855 6.474000
[2023-10-12 15:27:20] DEBUG: 673 13 20 1038 1065 12.401000
[2023-10-12 15:27:20] DEBUG: 674 28 1 918 945 9.688000
[2023-10-12 15:27:20] DEBUG: 675 20 1 885 915 12.743000
[2023-10-12 15:27:20] DEBUG: 676 13 15 768 810 15.537000
[2023-10-12 15:27:20] DEBUG: 677 11 23 768 789 11.212000
[2023-10-12 15:27:20] DEBUG: 678 9 1 1038 1065 10.838000
[2023-10-12 15:27:20] DEBUG: 679 9 15 1098 1155 23.674000
[2023-10-12 15:27:20] DEBUG: 680 9 15 978 1035 23.674000
[2023-10-12 15:27:20] DEBUG: 681 13 15 588 630 15.537000
[2023-10-12 15:27:20] DEBUG: 682 13 15 768 810 15.537000
[2023-10-12 15:27:20] DEBUG: 683 9 25 678 692 6.687000
[2023-10-12 15:27:20] DEBUG: 684 11 23 1128 1149 11.212000
[2023-10-12 15:27:20] DEBUG: 685 10 1 693 705 3.506000
[2023-10-12 15:27:20] DEBUG: 686 10 1 1053 1065 3.506000
[2023-10-12 15:27:20] DEBUG: 687 16 1 607 630 14.137000
[2023-10-12 15:27:20] DEBUG: 688 29 15 885 915 15.543000
[2023-10-12 15:27:20] DEBUG: 689 17 15 623 645 9.805000
[2023-10-12 15:27:20] DEBUG: 690 12 1 1173 1200 11.549000
[2023-10-12 15:27:20] DEBUG: 691 10 14 708 733 9.733000
[2023-10-12 15:27:20] DEBUG: 692 9 25 798 812 6.687000
[2023-10-12 15:27:20] DEBUG: 693 7 16 888 907 9.107000
[2023-10-12 15:27:20] DEBUG: 694 26 1 962 975 6.474000
[2023-10-12 15:27:20] DEBUG: 695 12 26 588 602 4.645000
[2023-10-12 15:27:20] DEBUG: 696 7 16 1143 1162 7.593000
[2023-10-12 15:27:20] DEBUG: 697 20 1 1125 1155 12.743000
[2023-10-12 15:27:20] DEBUG: 698 12 26 888 902 4.645000
[2023-10-12 15:27:20] DEBUG: 699 13 20 858 885 12.401000
[2023-10-12 15:27:20] DEBUG: 700 9 1 1098 1125 10.838000
[2023-10-12 15:27:20] DEBUG: 701 5 1 408 463 20.256000
[2023-10-12 15:27:20] DEBUG: 702 7 16 768 787 9.107000
[2023-10-12 15:27:20] DEBUG: 703 2 15 873 900 10.230000
[2023-10-12 15:27:20] DEBUG: 704 25 1 872 885 4.789000
[2023-10-12 15:27:20] DEBUG: 705 23 1 609 630 9.052000
[2023-10-12 15:27:20] DEBUG: 706 4 1 1098 1155 33.936000
[2023-10-12 15:27:20] DEBUG: 707 6 17 663 683 10.104000
[2023-10-12 15:27:20] DEBUG: 708 4 1 798 855 33.936000
[2023-10-12 15:27:20] DEBUG: 709 29 15 825 855 15.543000
[2023-10-12 15:27:20] DEBUG: 710 3 15 948 975 12.400000
[2023-10-12 15:27:20] DEBUG: 711 21 1 911 945 13.447000
[2023-10-12 15:27:20] DEBUG: 712 18 1 945 975 12.548000
[2023-10-12 15:27:20] DEBUG: 713 18 1 825 855 12.548000
[2023-10-12 15:27:20] DEBUG: 714 13 15 618 660 15.537000
[2023-10-12 15:27:20] DEBUG: 715 6 17 1083 1103 10.104000
[2023-10-12 15:27:20] DEBUG: 716 18 1 705 735 12.548000
[2023-10-12 15:27:20] DEBUG: 717 12 26 708 722 4.645000
[2023-10-12 15:27:20] DEBUG: 718 5 1 768 823 20.256000
[2023-10-12 15:27:20] DEBUG: 719 8 21 708 731 10.428000
[2023-10-12 15:27:20] DEBUG: 720 3 15 888 915 12.400000
[2023-10-12 15:27:20] DEBUG: 721 7 16 843 862 7.593000
[2023-10-12 15:27:20] DEBUG: 722 25 1 1052 1065 4.789000
[2023-10-12 15:27:20] DEBUG: 723 4 24 963 975 10.362000
[2023-10-12 15:27:20] DEBUG: 724 6 29 558 585 15.026000
[2023-10-12 15:27:20] DEBUG: 725 18 1 1065 1095 12.548000
[2023-10-12 15:27:20] DEBUG: 726 8 21 1128 1151 10.428000
[2023-10-12 15:27:20] DEBUG: 727 21 1 851 885 13.447000
[2023-10-12 15:27:20] DEBUG: 728 27 1 633 675 15.699000
[2023-10-12 15:27:20] DEBUG: 729 13 15 498 540 15.537000
[2023-10-12 15:27:20] DEBUG: 730 12 26 1128 1142 4.645000
[2023-10-12 15:27:20] DEBUG: 731 20 1 825 855 12.743000
[2023-10-12 15:27:20] DEBUG: 732 13 18 498 525 13.540000
[2023-10-12 15:27:20] DEBUG: 733 27 1 603 645 15.699000
[2023-10-12 15:27:20] DEBUG: 734 13 20 798 825 12.401000
[2023-10-12 15:27:20] DEBUG: 735 10 14 828 853 9.733000
[2023-10-12 15:27:20] DEBUG: 736 9 1 438 465 10.838000
[2023-10-12 15:27:20] DEBUG: 737 7 16 1143 1162 7.593000
[2023-10-12 15:27:20] DEBUG: 738 4 24 723 735 10.362000
[2023-10-12 15:27:20] DEBUG: 739 27 1 453 495 15.699000
[2023-10-12 15:27:20] DEBUG: 740 27 1 933 975 15.699000
[2023-10-12 15:27:20] DEBUG: 741 10 14 588 613 9.733000
[2023-10-12 15:27:20] DEBUG: 742 20 1 1005 1035 12.743000
[2023-10-12 15:27:20] DEBUG: 743 13 18 558 585 13.540000
[2023-10-12 15:27:20] DEBUG: 744 27 1 423 465 15.699000
[2023-10-12 15:27:20] DEBUG: 745 14 1 733 765 13.688000
[2023-10-12 15:27:20] DEBUG: 746 8 15 948 990 17.327000
[2023-10-12 15:27:20] DEBUG: 747 23 1 849 870 9.052000
[2023-10-12 15:27:20] DEBUG: 748 16 1 1102 1125 8.253000
[2023-10-12 15:27:20] DEBUG: 749 22 15 1035 1048 9.549000
[2023-10-12 15:27:20] DEBUG: 750 25 1 752 765 4.789000
